,,,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
TR,Turkey,geothermal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5804852,1.3046662,0.5768068,0.5548759,0.5428802,0.4791104,0.4871893,0.4667751,0.5047806,0.57443,0.6219882,0.6583981,0.7564801,0.6922528,0.7586545,0.7088856,0.615343,0.6296486,0.5995926,0.6110589,0.6167192,0.6939396,0.7553539,0.7889382,0.7783533,0.7284937,0.8234493,0.7564704,0.7299089,0.6843789,0.6419522,0.6131434,0.6768469,0.7811747,0.7702783,0.8280089,0.8588101,0.7740244,0.8626642,0.7578641,0.7366597,0.6616422,0.6521554,0.630612,0.6695145,0.7485831,0.7635405,0.8139289,0.8272811,0.7426404,0.7891129,0.7510153,0.7384534,0.6636376,0.6126218,0.6083752,0.6557963,0.7472666,0.7625406,0.8340649,0.8440578,0.774693,0.813738,0.718663,0.729087,0.60072,0.614673,0.628754,0.674787,0.754118,0.770489,0.824067,0.828633,0.764581,0.806758,0.773514,0.702634,0.620155,0.600027,0.619898,,,,
TR,Turkey,biofuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2691776,0.2463462,0.273504,0.244702,0.257199,0.2707107,0.2560257,0.2818707,0.2788066,0.2752311,0.2956199,0.3134751,0.3301739,0.30918,0.3419745,0.3340139,0.3450634,0.3324604,0.3470452,0.3451569,0.351762,0.3738027,0.3600303,0.4006305,0.4446369,0.4230662,0.469975,0.4856019,0.4973275,0.4841771,0.5047004,0.5411244,0.5380051,0.5563541,0.5718346,0.5840536,0.6071941,0.5691482,0.6016725,0.614578,0.6624684,0.6424417,0.6578445,0.6329029,0.6123689,0.6058739,0.6548392,0.7064501,0.7003282,0.597194,0.6847121,0.6499667,0.6845461,0.6608125,0.6593372,0.6936231,0.6768115,0.6700075,0.7002516,0.778849,0.7790532,0.722802,0.728632,0.699387,0.674451,0.688609,0.674852,0.683289,0.59212,0.687112,0.658631,0.689363,0.700306,0.639706,0.694906,0.672729,0.704954,0.701233,0.670131,0.643657,,,,
TR,Turkey,coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3528901,8.5600166,7.9957143,6.6100516,6.4565517,7.1820397,10.0797924,9.8115479,9.8167631,10.0462094,9.8355065,10.320373,9.1540807,8.2934893,7.6817388,4.75284,5.7302279,9.0073267,9.4330103,9.1749685,8.8797177,8.7691711,9.0093853,9.4195897,8.8834128,8.4860953,8.0482617,6.848755,6.8942695,7.5615174,8.3111884,9.2028605,7.9540284,6.3831621,9.2979328,9.8743041,9.8372241,8.693789,7.8832536,6.3104088,6.2371066,7.9126616,8.940714,9.6131776,9.4400494,9.989271,10.3138838,10.6426431,10.8474406,8.7871447,8.9952184,6.4748653,7.3316116,8.2557488,10.3559846,10.690248,10.0923023,10.1410834,9.4201423,9.9917011,9.8932584,9.260997,8.724469,5.744181,7.498811,8.596219,10.398183,10.614933,10.054188,9.88075,9.871743,10.196501,9.072271,9.007739,8.408577,6.732595,7.099815,8.487513,10.257118,10.470032,,,,
TR,Turkey,gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2240692,3.4384645,4.1285942,3.0007098,2.8290278,2.9628691,5.8306956,5.0815058,4.8158265,4.6744966,5.2887292,6.0415647,6.8636844,4.6656024,2.3560265,1.4185145,1.5986199,3.4651651,6.3873902,7.1589112,7.9164081,8.0378068,8.013868,8.6877159,8.2612589,6.2600322,8.1181378,5.4803754,6.9098507,9.8229053,10.6207631,11.9208647,10.7224648,10.5285708,8.1071564,8.3669067,7.0600601,5.4885177,4.9850441,3.9601043,4.2587265,5.4828781,5.8184203,9.7011388,7.525963,5.0392231,4.7990786,6.241283,6.841166,6.6836786,4.9542151,3.9672026,4.3950386,2.3678237,6.4592564,9.2956881,6.484296,5.31946,3.7914446,4.416223,3.563972,2.990576,4.354421,2.343987,4.101274,4.66892,7.547873,8.45525,5.995991,5.027814,6.552953,7.90987,7.92563,7.591174,5.199622,4.390379,3.997196,3.401045,7.820551,7.456164,,,,
TR,Turkey,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375198,0.0347136,0.0345966,0.0316793,0.0400301,0.0179728,0.0191549,0.0193494,0.0174713,0.0192982,0.0199876,0.0209361,0.0140817,0.0125142,0.0129902,0.0150425,0.013043,0.0126491,0.0142188,0.0301643,0.1288574,0.0167289,0.015261,0.0172685,0.0069716,0.0066009,0.007134,0.0064926,0.0057088,0.0061948,0.0065639,0.0062011,0.0061955,0.0276824,0.0830732,0.0973217,0.212926,0.2027172,0.2627355,0.221537,0.0728285,0.0305181,0.0255041,0.0290719,0.0261517,0.0221906,0.0255584,0.0250555,0.0874096,0.0612157,0.0793791,0.1008555,0.1016781,0.0985808,0.1062098,0.0965976,0.0981244,0.0872478,0.0992976,0.111504,0.0981607,0.085053,0.08893,0.061556,0.086201,0.085789,0.08373,0.08157,0.088324,0.091994,0.084386,0.090524,0.08144,0.074522,0.077568,0.083643,0.085115,0.081084,0.092032,0.093116,,,,
TR,Turkey,unspecified-fossil-fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010422,0.0007183,0.0017639,0.0017807,0.0018495,0.0012151,0.0011866,0.001059,0.000762,0.0017656,0.0010221,0.0016582,0.0010996,0.0014341,0.0013728,0.0012753,0.0009545,0.0010214,0.0017129,0.0016653,0.000823,0.0008242,0.000645,0.0015497,0.0010908,0.0009522,0.0012452,0.0016703,0.0008592,0.0009646,0.0018388,0.0010169,0.0009032,0.0011049,0.0010941,0.0015997,0.0004191,0.0004232,0.0005998,0.0012974,0.0018805,0.0014679,0.0018229,0.0020014,0.0014778,0.0016598,0.0004566,0.0006532,0.0224141,0.0312736,0.0235091,0.0168894,6.64E-5,0.0027375,0.0063211,0.0109997,0.0068022,0.0044961,0.0025384,0,0,1.1518563880486E-15,0.00025800000000004,0.00084900000000004,0.00043400000000113,0.00048000000000148,0.000270999999998,0.0001170000000023,0.00051000000000208,0.00010000000000034,0.00016500000000115,0.000157,4.2999999996865E-5,0.00020600000000034,0.0003650000000007,0.00010999999999974,0.00057299999999977,0.0012079999999985,0.00010899999999714,0.00015499999999877,,,,
TR,Turkey,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0950583,0.0838542,0.0901017,0.0971157,0.1009975,0.0843174,0.0566351,0.0750675,0.078882,0.1014794,0.0944747,0.0819407,0.0863257,0.0833566,0.088715,0.0960028,0.1071495,0.0849961,0.1114282,0.1100136,0.1128477,0.1169199,0.1052517,0.1047252,0.1016106,0.0914117,0.0824974,0.1131875,0.0873949,0.0897096,0.1150109,0.1124164,0.1140637,0.1182537,0.1159537,0.1065318,0.092412,0.1010188,0.1014837,0.1040223,0.1201003,0.1256955,0.13217,0.1142161,0.0995164,0.101282,0.1173927,0.0907923,0.0954917,0.0767628,0.0907855,0.0902497,0.0950697,0.0980959,0.0914806,0.1354476,0.115493,0.1108683,0.1026209,0.0984324,0.1008619,0.066605,0.07439,0.074419,0.06649,0.064494,0.068736,0.071807,0.075687,0.084116,0.079373,0.066472,0.071344,0.061999,0.073015,0.070356,0.070961,0.073525,0.065786,0.072698,,,,
TR,Turkey,trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1090253,-0.1458853,-0.0050409,-0.1729837,-0.190719,-0.001115,-0.0166022,0.0172304,-0.0389576,-0.1332454,0.1089023,0.1102807,-0.1005115,0.1000982,0.1164862,0.00066860000000002,0.0901574,0.2876502,0.0326527,-0.0468755,-0.1657181,-0.264237,-0.3414073,-0.3030861,-0.0984542,-0.1403487,-0.2759019,-0.2127155,-0.1198621,-0.1014705,-0.3434545,-0.2425567,-0.2481314,-0.0505258,-0.0557097,0.0372009,0.0483073,0.0383801,-0.0311081,0.0303092,0.0679284,0.2319641,0.2799033,0.3226897,0.352152,0.4165376,0.5030426,0.4657469,0.6882531,0.3599149,0.4108322,0.209829,0.253817,0.1899059,0.2835222,0.3702993,0.3322904,0.126186,0.3771105,0.4166788,-0.0718304,-0.0569358,0.1150966,0.0695035,0.2013141,0.2311441,-0.060328,-0.0018796,-0.028835,-0.4259649,-0.5078591,-0.5203638,-0.4610333,-0.4257701,-0.3398028,-0.0173364,0.1133838,0.0767439,,,,,,
SV,"El Salvador",total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.56,0.68,0.64,0.68,0.6,0.65,0.6,0.6,0.65,0.62,0.59,0.61,0.59,0.75,0.7,0.79,0.67,0.7,0.68,0.67,0.75,0.63,0.62,0.69,0.65,0.73,0.74,0.76,0.63,0.77,0.76,0.7,0.71,0.66,0.66,,,,,,,,,,,,
SV,"El Salvador",lowcarbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.41,0.46,0.41,0.43,0.44,0.46,0.49,0.52,0.55,0.42,0.46,0.46,0.43,0.48,0.39,0.37,0.29,0.35,0.34,0.44,0.54,0.43,0.44,0.48,0.42,0.45,0.44,0.39,0.41,0.54,0.6,0.59,0.46,0.4,0.46,,,,,,,,,,,,
SV,"El Salvador",fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.09,0.16,0.2,0.25,0.13,0.15,0.09,0.08,0.1,0.16,0.06,0.15,0.16,0.27,0.31,0.42,0.38,0.35,0.34,0.23,0.21,0.19,0.16,0.21,0.23,0.28,0.3,0.37,0.22,0.22,0.16,0.11,0.22,0.2,0.16,,,,,,,,,,,,
SV,"El Salvador",renewables-including-hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.41,0.46,0.41,0.43,0.44,0.46,0.49,0.52,0.55,0.42,0.46,0.46,0.43,0.48,0.39,0.37,0.29,0.35,0.34,0.44,0.54,0.43,0.44,0.48,0.42,0.45,0.44,0.39,0.41,0.54,0.6,0.59,0.46,0.4,0.46,,,,,,,,,,,,
SV,"El Salvador",hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.08,0.1,0.11,0.18,0.21,0.22,0.25,0.34,0.32,0.19,0.11,0.1,0.1,0.13,0.09,0.09,0.07,0.09,0.1,0.19,0.31,0.19,0.1,0.1,0.06,0.08,0.12,0.14,0.2,0.28,0.36,0.37,0.21,0.18,0.1,,,,,,,,,,,,
SV,"El Salvador",renewables-except-hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.33,0.36,0.3,0.25,0.23,0.24,0.24,0.18,0.23,0.23,0.35,0.36,0.33,0.35,0.3,0.28,0.22,0.26,0.24,0.25,0.23,0.24,0.34,0.38,0.36,0.37,0.32,0.25,0.21,0.26,0.24,0.22,0.25,0.22,0.36,,,,,,,,,,,,
SV,"El Salvador",wind-and-solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.11,0.12,0.11,0.09,0.09,0.11,0.11,0.08,0.11,0.1,0.12,0.12,0.12,0.12,0.11,0.11,0.1,0.13,0.11,0.12,0.1,0.11,0.13,0.13,0.13,0.13,0.11,0.1,0.08,0.13,0.13,0.1,0.13,0.1,0.13,,,,,,,,,,,,
SV,"El Salvador",geothermal-and-biofuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.22,0.24,0.19,0.16,0.14,0.13,0.13,0.1,0.12,0.13,0.23,0.24,0.21,0.23,0.19,0.17,0.12,0.13,0.13,0.13,0.13,0.13,0.21,0.25,0.23,0.24,0.21,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.23,,,,,,,,,,,,
SV,"El Salvador",wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.02,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0,0.02,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.01,0.01,0,0,0.01,0.01,0,0.02,0.01,0.03,,,,,,,,,,,,
SV,"El Salvador",solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.09,0.1,0.1,0.09,0.08,0.1,0.1,0.08,0.1,0.09,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.1,0.11,0.09,0.09,0.1,0.11,0.11,0.12,0.1,0.1,0.08,0.12,0.12,0.1,0.11,0.09,0.1,,,,,,,,,,,,
SV,"El Salvador",geothermal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.1,0.12,0.11,0.12,0.12,0.11,0.12,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.11,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.11,0.12,0.12,0.11,0.13,,,,,,,,,,,,
SV,"El Salvador",biofuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.1,0.11,0.06,0.03,0.02,0,0,0,0,0.02,0.11,0.12,0.1,0.11,0.07,0.04,0,0,0,0,0,0,0.1,0.12,0.11,0.11,0.09,0.03,0,0,0,0,0,0.01,0.1,,,,,,,,,,,,
SV,"El Salvador",gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04,0.08,0.21,0.13,0.14,0.09,0.08,0.08,0.14,0.05,0.15,0.15,0.23,0.22,0.26,0.23,0.25,0.25,0.21,0.19,0.18,0.16,0.2,0.21,0.22,0.23,0.23,0.19,0.15,0.11,0.08,0.19,0.17,0.14,,,,,,,,,,,,
SV,"El Salvador",unspecified-fossil-fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.09,0.12,0.12,0.04,0,0.01,0,0,0.02,0.02,0.01,0,0.01,0.04,0.09,0.16,0.15,0.1,0.09,0.02,0.02,0.01,0,0.01,0.02,0.06,0.07,0.14,0.03,0.07,0.05,0.03,0.03,0.03,0.02,,,,,,,,,,,,
SV,"El Salvador",trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.06,0.06,0.03,-0.02,0.03,0.04,0.02,-0.01,-0.02,0.04,0.07,-0.01,-0.02,-0.09,-0.08,-0.09,-0.03,-0.02,-0.01,-0.01,-0.07,0.01,0.02,-0.03,-0.03,-0.04,-0.03,-0.03,0,0.01,-0.02,-0.02,0.03,0.06,0.04,,,,,,,,,,,,
US-IN,"Special region: US-IN",total,11.76833,10.3034,10.00563,9.67597,9.93785,10.94898,11.19926,11.00383,10.78386,10.51621,10.27603,11.35104,11.29153,9.88121,11.019,9.51932,9.87268,11.61648,12.18654,12.24789,11.13733,10.13208,9.83862,11.62891,10.79965,10.16365,10.88084,10.01188,10.51119,11.07996,12.30582,12.71351,9.95766,10.56692,10.31609,11.18262,11.973,11.10036,10.69063,9.79405,9.89224,10.99957,11.77083,12.39093,10.84951,10.31627,9.81307,11.04753,11.73731,10.86892,10.38269,9.86338,9.96938,10.87609,12.52387,12.09079,10.22618,9.80765,9.92885,11.73485,11.17591,9.81826,9.89124,9.01859,9.00778,9.83797,9.65482,10.85543,9.42305,9.08057,8.93376,11.4322,11.9826,10.22878,9.70165,8.6366,9.45753,10.97354,12.09684,12.34563,9.78226,9.53029,9.8048,11.90683,11.94805,9.88616,10.1807,8.67889,9.46917,10.55909,12.43076,11.98025,9.62226,9.45094,9.44443,10.34194,10.77638,9.76035,9.56274,8.82471,10.07006,10.58037,12.2475,11.23729,9.50861,9.22024,9.47809,9.9225,10.93057,9.96999,10.44782,9.07318,9.60645,10.00397,10.91806,11.05048,9.83801,9.40343,9.3619,10.71876,11.81397,10.53409,10.37052,8.95216,9.44395,10.38219,10.58696,10.77067,9.90515,9.32406,9.62869,10.39605,11.17953,10.35303,10.39756,8.70936,9.53802,10.1453,11.06323,10.91072,10.03219,9.10262,8.71977,9.57044,10.24143,9.82043,9.19552,8.33914,8.77602,9.89238,10.95359,11.45972,9.76857,8.64241,8.47042,9.79022,9.80653,8.34912,9.06805,8.05171,8.73145,9.56885,10.54606,10.14117,9.14737,8.57439,8.59109,10.12833,11.25831,9.22887,9.42362,8.70141,9.49613,10.023,10.90861,11.05629,9.84843,9.24023,9.60885,9.77474,10.2944,9.43922,9.72915,8.52123,8.866,9.3992,11.13849,10.9268,9.93795,8.96145,9.10668,9.33415,9.50804,9.59263,8.98552,7.40918,7.90997,9.31384,10.80626,10.45488,9.1721,8.88071,8.53873,9.3606,9.73417,9.69707,8.94516,8.28311,8.79744,9.78282,10.5133,11.07971,9.51114,8.73368,8.70785,9.01822,10.08295,9.41899,9.10754,8.39616,8.93738,9.88451,10.65386,10.93343,9.32328,8.10704,8.29733,9.4434,9.35162,8.66273,8.93475,7.98478,8.46948,9.04751,10.47898,10.14759,9.2923,8.37155,8.55746,8.77778,9.84083,8.87363,8.80009,8.17344,8.96405,9.92125,10.59187,11.09663,9.51978,8.40413,8.39837,9.54906,11.51105,9.35684,9.02182,8.25294,8.54798,9.91518,11.48147,10.68673,,,,
